30,1.0223489490102093,53.526665,8029,6971
60,0.7851097565746499,67.4,10110,4890
90,0.7266931148191776,70.54,10581,4419
120,0.6856799306310172,73.22667,10984,4016
150,0.6385236599657443,76.12666,11419,3581
180,0.6089344314110315,78.53333,11780,3220
210,0.5714520871558327,81.58666,12238,2762
240,0.5390926918325697,83.27333,12491,2509
270,0.5012382325327578,84.41333,12662,2338
300,0.47679685209085476,85.10667,12766,2234
330,0.43254095721012725,87.04,13056,1944
360,0.40935166806733453,87.1,13065,1935
390,0.38166352312071017,88.77333,13316,1684
420,0.36548659277504675,89.78001,13467,1533
450,0.35299035952751184,90.55333,13583,1417
480,0.33605580835089277,90.753334,13613,1387
510,0.3160744340446045,91.41333,13712,1288
540,0.29696425749380306,91.386665,13708,1292
570,0.2887317771967118,91.80667,13771,1229
600,0.28324480346918945,91.72667,13759,1241
630,0.26382605351163185,92.72667,13909,1091
660,0.25787308923821756,92.52,13878,1122
690,0.2435301161084586,93.386665,14008,992
720,0.2414046230694309,93.41334,14012,988
750,0.23590173369025916,93.10667,13966,1034
780,0.224974886081064,93.54,14031,969
810,0.22063326299790034,94.013336,14102,898
840,0.2105796265028694,94.22,14133,867
870,0.2057845380303542,94.27334,14141,859
900,0.19788503578955066,94.62,14193,807
930,0.19981923405342963,94.78,14217,783
960,0.20109247676360434,94.486664,14173,827
990,0.19466006331143873,94.5,14175,825
1020,0.18606587686376258,94.9,14235,765
1050,0.1805132601571178,95.060005,14259,741
1080,0.17903210811992354,95.05333,14258,742
1110,0.1760954704513215,95.013336,14252,748
1140,0.17606799001282578,94.94666,14242,758
1170,0.17431382988676228,95.28667,14293,707
1200,0.1725875813410807,94.94666,14242,758
1230,0.16780478066798551,95.113335,14267,733
1260,0.16357717546096748,95.486664,14323,677
1290,0.16305667978250063,95.12666,14269,731
1320,0.15472754434434974,95.753334,14363,637
1350,0.16170822999842607,95.17333,14276,724
1380,0.1567116770134682,95.36667,14305,695
1410,0.15332304327626664,95.51333,14327,673
1440,0.150004751388717,95.746666,14362,638
1470,0.15319177961107883,95.67333,14351,649
1500,0.1491929107878673,95.76,14364,636
1530,0.14993405085371567,95.55333,14333,667
1560,0.14458147287429737,95.68,14352,648
1590,0.14476261805403526,95.78667,14368,632
1620,0.14164847966571176,95.78667,14368,632
1650,0.1396523406775535,95.840004,14376,624
1680,0.13667410632869964,96.09333,14414,586
1710,0.1344973137375321,96.100006,14415,585
1740,0.13588992682792983,95.95333,14393,607
1770,0.1350292836151828,95.886665,14383,617
1800,0.13662843673832098,96.01333,14402,598
1830,0.13593174864687527,96.04,14406,594
1860,0.13212647979147019,95.99333,14399,601
1890,0.12961442739625811,96.23333,14435,565
1920,0.1342803688036221,95.99333,14399,601
1950,0.13329462549540402,95.90667,14386,614
1980,0.12874512209500333,96.44,14466,534
2010,0.12689920132359392,96.380005,14457,543
2040,0.12962826539657807,96.00667,14401,599
2070,0.1293607205172563,95.94667,14392,608
2100,0.12427361206689194,96.113335,14417,583
2130,0.1288588973345265,96.066666,14410,590
2160,0.12480837652074404,96.4,14460,540
2190,0.11792763116561969,96.566666,14485,515
2220,0.12420755513718704,96.01333,14402,598
2250,0.11802827053144903,96.653336,14498,502
2280,0.12369951954948781,96.246666,14437,563
2310,0.11862117569382562,96.28667,14443,557
2340,0.12084755894634171,96.240005,14436,564
2370,0.11692365288156871,96.473335,14471,529
2400,0.12081853461660036,96.36,14454,546
2430,0.12235676427832966,96.16,14424,576
2460,0.11550623624860765,96.46667,14470,530
