30,1.146395027317287,52.84,3963,3537
60,0.6680235723382518,73.46667,5510,1990
90,0.5145400126022283,80.09334,6007,1493
120,0.4175038237510261,83.89333,6292,1208
150,0.3349354374872609,88.10667,6608,892
180,0.27190801939487935,90.933334,6820,680
210,0.22388702621760087,92.72,6954,546
240,0.1912811584950088,93.56,7017,483
270,0.16418443576735092,94.92,7119,381
300,0.15218620562325266,94.69334,7102,398
330,0.14346381411010792,95.53333,7165,335
360,0.14489410447867507,95.05333,7129,371
390,0.14162584168973633,95.346664,7151,349
420,0.12475375383145734,95.746666,7181,319
450,0.12838876422370757,95.520004,7164,336
480,0.12896078002823919,95.666664,7175,325
510,0.12583390349330406,95.41333,7156,344
540,0.12039249146833045,95.986664,7199,301
570,0.14388994893809884,94.82667,7112,388
600,0.11780741505259741,95.94667,7196,304
630,0.13138820173514232,94.85333,7114,386
660,0.13800412237424436,94.77333,7108,392
690,0.12140571544562727,95.64,7173,327
720,0.13725785828002246,95.17333,7138,362
750,0.12517877447570455,95.62666,7172,328
780,0.11794017746525283,95.46667,7160,340
810,0.1275953281444914,95.240005,7143,357
840,0.11665237886285845,95.666664,7175,325
870,0.1447462808707992,95.013336,7126,374
900,0.13475353618093439,95.22667,7142,358
930,0.15129550473979472,94.30666,7073,427
960,0.13539316907720103,94.78667,7109,391
990,0.13448157654933418,95.18667,7139,361
1020,0.14180165964518837,94.840004,7113,387
1050,0.12204044636606157,95.45333,7159,341
1080,0.12551162014669995,95.41333,7156,344
1110,0.12733178194272515,95.53333,7165,335
1140,0.12914724184043858,95.240005,7143,357
1170,0.11831758063661864,95.49333,7162,338
1200,0.13136256796588966,95.48,7161,339
1230,0.16607558183152496,94.013336,7051,449
1260,0.12010728343343414,95.68,7176,324
1290,0.11768271448134092,95.42667,7157,343
1320,0.1295855842428177,94.973335,7123,377
1350,0.11889143674565092,95.33333,7150,350
1380,0.11824838304854804,95.48,7161,339
1410,0.11910913552568476,95.96,7197,303
1440,0.24451878678292716,92.159996,6912,588
1470,0.1382382551110575,94.986664,7124,376
1500,0.1468585849238598,94.72,7104,396
1530,0.1328148191570685,94.840004,7113,387
1560,0.11781441969223794,95.36,7152,348
1590,0.11996255560202386,95.880005,7191,309
1620,0.1280059116480786,95.36,7152,348
1650,0.12078824044180637,95.62666,7172,328
1680,0.12449230133636395,95.44,7158,342
1710,0.11864499748312007,95.73333,7180,320
1740,0.11109309317162422,95.57333,7168,332
1770,0.12640743362859588,95.21333,7141,359
1800,0.11369706293060619,95.54667,7166,334
1830,0.12397501626098693,95.36,7152,348
1860,0.1145164211835009,95.68,7176,324
1890,0.12003105672884797,95.18667,7139,361
1920,0.13548745427309547,94.92,7119,381
1950,0.11172314786074894,96.10667,7208,292
1980,0.12563781111334452,95.61333,7171,329
2010,0.12373676989143605,95.12,7134,366
2040,0.12998147614081212,94.973335,7123,377
2070,0.12459644562826803,95.16,7137,363
2100,0.11378035214969175,95.933334,7195,305
2130,0.1291523200524031,95.14667,7136,364
2160,0.1253803481994868,95.386665,7154,346
2190,0.11090981915642123,95.8,7185,315
2220,0.12546963741860062,95.05333,7129,371
2250,0.10946884989556774,95.90667,7193,307
2280,0.12324132344690185,95.16,7137,363
2310,0.12598051751047462,95.386665,7154,346
2340,0.14245823049221365,95.05333,7129,371
2370,0.1315593447255536,95.520004,7164,336
2400,0.13248197060256361,95.293335,7147,353
2430,0.11490548791345362,95.57333,7168,332
2460,0.15429376597769162,94.49333,7087,413
2490,0.13136543753380123,95.12,7134,366
2520,0.11526181686045292,95.57333,7168,332
2550,0.11783760113121608,95.54667,7166,334
2580,0.11367586400089381,95.64,7173,327
2610,0.1214751429141614,95.33333,7150,350
2640,0.12536688223539016,95.37333,7153,347
2670,0.12040554557840191,95.54667,7166,334
2700,0.10497152430154973,96.04,7203,297
2730,0.12064138109425178,95.50667,7163,337
2760,0.1029917390748082,95.96,7197,303
2790,0.11375120060572314,95.86667,7190,310
2820,0.11204693678810254,95.746666,7181,319
2850,0.11101853664512448,95.73333,7180,320
2880,0.11416633259558716,95.77333,7183,317
2910,0.10336161048199824,96.26667,7220,280
2940,0.09848827539516856,96.33333,7225,275
2970,0.10539882596214419,96.16,7212,288
3000,0.09967774119963199,96.09333,7207,293
3030,0.10246086952161933,96.293335,7222,278
3060,0.11048839959123566,96.09333,7207,293
3090,0.16351511173462238,94.6,7095,405
3120,0.09854065635115562,96.253334,7219,281
3150,0.10224756412547188,96.69333,7252,248
3180,0.11455221194681744,95.96,7197,303
3210,0.12912100849866456,95.65333,7174,326
3240,0.1079518395895974,95.89333,7192,308
3270,0.1252003634457544,95.45333,7159,341
3300,0.11915913174929191,95.520004,7164,336
3330,0.11606254457573743,95.62666,7172,328
3360,0.10508742591516988,96.04,7203,297
3390,0.10431499711778257,96.05333,7204,296
3420,0.10455685430532372,96.17333,7213,287
3450,0.10049642601679443,96.04,7203,297
3480,0.14578687325408274,94.94666,7121,379
3510,0.11476300379588106,95.94667,7196,304
3540,0.13881906173318695,95.49333,7162,338
3570,0.11098851589981816,95.666664,7175,325
3600,0.11133883322002873,95.72,7179,321
3630,0.11495008177696171,95.86667,7190,310
3660,0.1086307958570127,95.85333,7189,311
3690,0.10807181282649281,95.94667,7196,304
3720,0.11295402616938978,96.240005,7218,282
3750,0.1356856641591329,95.64,7173,327
3780,0.09934131319644729,96.33333,7225,275
