30,1.1403166979577868,50.296665,15089,14911
60,0.5587376746501965,81.13334,24340,5660
90,0.3913651388891891,87.30334,26191,3809
120,0.2907700795584669,90.19,27057,2943
150,0.235264015353483,91.433334,27430,2570
180,0.2017119379024509,93.07667,27923,2077
210,0.17443873817533956,94.32,28296,1704
240,0.15465853689354175,94.54666,28364,1636
270,0.14397465882025332,94.863335,28459,1541
300,0.13151268187041576,95.386665,28616,1384
330,0.12246650587405557,95.74333,28723,1277
360,0.1153723618664056,95.79667,28739,1261
390,0.10856031754572214,96.01667,28805,1195
420,0.10086978983893032,96.380005,28914,1086
450,0.0970372888608671,96.45333,28936,1064
480,0.09456345244481179,96.73,29019,981
510,0.09365678495302401,96.590004,28977,1023
540,0.0909773378981676,96.76667,29030,970
570,0.08825893728784659,96.83333,29050,950
600,0.0846559196927101,96.979996,29094,906
630,0.08218013400632874,97.10333,29131,869
660,0.08421971386967413,97.0,29100,900
690,0.07973681328155982,97.07667,29123,877
720,0.07666684558430607,97.33,29199,801
750,0.07700828104125788,97.30667,29192,808
780,0.07524993652486894,97.45333,29236,764
810,0.07439877780116845,97.44334,29233,767
840,0.07358859258206513,97.26667,29180,820
870,0.070922464964026,97.59667,29279,721
900,0.07045833319062715,97.47,29241,759
930,0.07130025566424456,97.399994,29220,780
960,0.06523601127697247,97.78333,29335,665
990,0.06643703011601688,97.85667,29357,643
1020,0.06431997179068953,97.88,29364,636
1050,0.06417383735448194,97.84,29352,648
1080,0.06469327772282339,97.69667,29309,691
1110,0.06398105632358982,97.77333,29332,668
1140,0.06197001854470732,97.89667,29369,631
1170,0.06101855251241218,97.869995,29361,639
1200,0.060650760018633336,97.99,29397,603
1230,0.059329906141295755,97.89333,29368,632
1260,0.05998952259394947,97.96,29388,612
1290,0.057212856874069545,98.02333,29407,593
1320,0.056280476735042315,98.1,29430,570
1350,0.05520284628539484,98.189995,29457,543
1380,0.05727705018767353,98.11667,29435,565
1410,0.05497410045017469,98.24,29472,528
1440,0.053292731159940106,98.23334,29470,530
1470,0.05563569725566639,98.12334,29437,563
1500,0.052743668652867164,98.32667,29498,502
1530,0.05100916509248713,98.38,29514,486
1560,0.052268416280776615,98.19667,29459,541
1590,0.049436652729449686,98.293335,29488,512
1620,0.05102263454800712,98.293335,29488,512
1650,0.04998671798084198,98.38667,29516,484
1680,0.0471422746103538,98.52333,29557,443
1710,0.04886014323966729,98.316666,29495,505
1740,0.049374706963740154,98.299995,29490,510
1770,0.04778970710834589,98.46333,29539,461
1800,0.049722788788888354,98.37667,29513,487
1830,0.044818841217419324,98.496666,29549,451
1860,0.04706679462311932,98.41667,29525,475
1890,0.04587299479447474,98.473335,29542,458
1920,0.04718908717908566,98.38,29514,486
1950,0.046378576173738195,98.49333,29548,452
1980,0.0458034416892541,98.56333,29569,431
2010,0.04493999734269892,98.549995,29565,435
2040,0.04514002330935687,98.41334,29524,476
2070,0.04294304102359757,98.58,29574,426
2100,0.04593655541093505,98.403336,29521,479
2130,0.04283797947711223,98.513336,29554,446
2160,0.04261004691504948,98.549995,29565,435
2190,0.04646933673394757,98.439995,29532,468
2220,0.04169528657138844,98.60667,29582,418
2250,0.04273745981453969,98.56,29568,432
2280,0.04226298260249675,98.58,29574,426
2310,0.04271278170969187,98.56,29568,432
2340,0.03855899255335118,98.793335,29638,362
2370,0.040793041275645946,98.68667,29606,394
2400,0.040267811352774886,98.64333,29593,407
2430,0.04053326051771023,98.67,29601,399
2460,0.04028434308458239,98.62334,29587,413
2490,0.039735708178920824,98.7,29610,390
2520,0.04024780488911597,98.653336,29596,404
2550,0.04226814298804645,98.58667,29576,424
2580,0.04376535079953822,98.49,29547,453
2610,0.03805722152226149,98.77333,29632,368
2640,0.03891570028224699,98.74333,29623,377
2670,0.04008534370075837,98.72667,29618,382
2700,0.039312145796950644,98.69667,29609,391
2730,0.03963123955178567,98.723335,29617,383
2760,0.03797680120731281,98.74,29622,378
2790,0.038225025537349654,98.71333,29614,386
2820,0.038668791150232765,98.69334,29608,392
2850,0.0392662441537712,98.71333,29614,386
2880,0.037777019042661224,98.72667,29618,382
2910,0.03877788733314832,98.66667,29600,400
2940,0.03819605443103734,98.78333,29635,365
2970,0.03844966123058476,98.71667,29615,385
3000,0.03770234018700096,98.70333,29611,389
3030,0.037510999874243174,98.72,29616,384
3060,0.03782690643788159,98.80667,29642,358
3090,0.038577055699245265,98.68667,29606,394
3120,0.03847845474829952,98.776665,29633,367
3150,0.03799139168559662,98.81,29643,357
3180,0.036939890230424675,98.78667,29636,364
3210,0.03969271854552534,98.64333,29593,407
3240,0.03804721787905951,98.69334,29608,392
3270,0.036111718986376135,98.92333,29677,323
3300,0.034357052239564645,98.85333,29656,344
3330,0.038235594950890364,98.71667,29615,385
3360,0.03812032964451858,98.59333,29578,422
3390,0.04262880031279659,98.64,29592,408
3420,0.03757231197749078,98.723335,29617,383
3450,0.03526856231151724,98.88,29664,336
3480,0.03567236662450884,98.80334,29641,359
