30,1.1177387892542923,48.746666,3656,3844
60,0.9812905908096947,51.813335,3886,3614
90,0.8388157414288524,62.57333,4693,2807
120,0.7419292599697545,67.333336,5050,2450
150,0.6676423933138308,71.68,5376,2124
180,0.6055924023180933,75.0,5625,1875
210,0.5576466901512973,78.41333,5881,1619
240,0.5460540851836149,78.01333,5851,1649
270,0.47654186979807084,81.706665,6128,1372
300,0.43016390248395797,84.253334,6319,1181
330,0.4792380286049412,80.26666,6020,1480
360,0.42419206655719766,83.65333,6274,1226
390,0.42258662485734527,82.880005,6216,1284
420,0.4117466701868457,82.86667,6215,1285
450,0.3914997121527003,84.10667,6308,1192
480,0.374825086240153,85.253334,6394,1106
510,0.3624125183754116,86.159996,6462,1038
540,0.32858934554779407,87.706665,6578,922
570,0.33797509258999825,86.933334,6520,980
600,0.3244629523783809,87.88,6591,909
630,0.28679782586340885,89.666664,6725,775
660,0.3071878596252692,87.90666,6593,907
690,0.3107572251316128,87.57333,6568,932
720,0.2732293873218779,89.44,6708,792
750,0.29395790617563483,88.16,6612,888
780,0.310656512414229,86.84,6513,987
810,0.2660857516099537,90.48,6786,714
840,0.2533945118574362,90.41333,6781,719
870,0.2727130463605561,88.4,6630,870
900,0.2875157691755537,88.45333,6634,866
930,0.2352382058999454,91.26667,6845,655
960,0.2961340380625502,88.81333,6661,839
990,0.21917722165680198,91.933334,6895,605
1020,0.2356796385906915,90.46667,6785,715
1050,0.23282581263183394,90.653336,6799,701
1080,0.2389806592096953,90.50667,6788,712
1110,0.231865459849738,90.94667,6821,679
1140,0.24418952413266565,90.54667,6791,709
1170,0.22338109812377988,91.22667,6842,658
1200,0.20942153546144812,91.90667,6893,607
1230,0.2168081366180279,91.70667,6878,622
1260,0.18512132697877678,93.666664,7025,475
1290,0.21926066953113504,91.13333,6835,665
1320,0.204799019053651,91.90667,6893,607
1350,0.17922723479122885,93.346664,7001,499
1380,0.19085389525790325,92.41334,6931,569
1410,0.24584079303557807,89.77333,6733,767
1440,0.17040413650078284,94.17334,7063,437
1470,0.18342007252280973,93.26666,6995,505
1500,0.1963538022474858,92.4,6930,570
1530,0.19814122147023838,92.0,6900,600
1560,0.17350297751047414,93.4,7005,495
1590,0.18334886529805092,93.10667,6983,517
1620,0.20882539971184289,91.70667,6878,622
1650,0.17768317692304825,92.84,6963,537
1680,0.1852418024511434,92.89333,6967,533
1710,0.16044456759219924,94.12,7059,441
1740,0.17884667104212984,92.973335,6973,527
1770,0.1453836725873118,94.986664,7124,376
1800,0.17580571569459813,93.37334,7003,497
